id,feat_0,feat_1
P_jonathan komp baird,0,0
P_camilo lyon canaccord,0,0
P_camilo lyon,0,0
P_michael costello,0,0
P_isis briones,0,0
P_dinah jane,0,0
P_omid tofighian,0,0
P_jana favero,0,0
P_michael williams,0,0
P_behrouz boochani,0,0
P_neel gopalakrishnan,0,0
P_eugene leow,0,0
P_masayo yoshida,0,0
P_jim connor,0,0
P_nicholas c anthony,0,0
P_ron hubbard,0,0
P_jamie feldman,0,0
P_sumit sharma,0,0
P_mark a denien,0,0
P_nick anthony,0,0
P_michael bilerman citigroup,0,0
P_mark denien,0,0
P_james b connor,0,0
P_nick yulico,0,0
P_emmanuel korchman citigroup,0,0
P_manny korchman,0,0
P_dave rodgers,0,0
P_nicholas philip yulico scotiabank,0,0
P_michael bilerman,0,0
P_nicky anthony,0,0
P_vikram malhotra morgan stanely,0,0
P_eric frankel,0,0
P_vikram malhotra,0,0
P_john w guinee stifel,0,0
P_jeremy metz,0,0
P_kim suntrust robinson humphrey,0,0
P_michael mueller,0,0
P_michael albert carroll,0,0
P_sumit sharma morgan stanely,0,0
P_mike carroll,0,0
P_ronald m hubbard,0,0
P_carol burnett,0,0
P_fern mallis,0,0
P_bob mackie,0,0
P_harvey korman,0,0
P_lady gaga,0,0
P_scarlett ohara,0,0
P_elton john,0,0
P_mike leverock,0,0
P_robert fenner,0,0
P_reed stevenson,0,0
P_yuji nakamura,0,0
P_samantha fishbein,0,0
P_aleen kuperman,0,0
P_karin eldor,0,0
P_jordana abraham,0,0
P_alex abaunza samantha fishbein,0,0
P_alex abaunza,0,0
P_kim hyok chol,0,0
P_steve holland,0,0
P_david brunnstrom,0,0
P_matt spetalnick,0,0
P_makini brice,0,0
P_clarence fernandez,0,0
P_stephen biegun,0,0
P_rodolfo ramos arvizu,0,0
P_maria guadalupe jaquez,0,0
P_jose juan,0,0
P_daniel salazar,0,0
P_luis miranda santander,0,0
P_daniel salazar ferrer,0,0
P_carlos arriola,0,0
P_maria jaquez,0,0
P_jose juan carinihio,0,0
P_pedro leduc,0,0
P_hector areliz,0,0
P_luis miranda,0,0
P_pablo ordonez,0,0
P_ulises argote,0,0
P_miguel tortolero,0,0
P_rodolfo ramos,0,0
P_carlos arriola actinver,0,0
P_paula martin,0,0
P_sammy wheeler,0,0
P_matt argyle,0,0
P_ed davies,0,0
P_fanny potkin,0,0
P_nathaniel gleicher,0,0
P_himani sarkar,0,0
P_zbigniew golko,0,0
P_michael foligno,0,0
P_phil murphy,0,0
P_michael sulick,0,0
P_rob baron,0,0
P_james tedesco,0,0
P_michaela deprince,0,0
P_shannon lietz,0,0
P_google beyondcorp,0,0
P_paul calatayud,0,0
P_david dunn,0,0
P_casey anya taylor,0,0
P_m night shyamalan,0,0
P_kim coghill,0,0
P_irene cheung,0,0
P_marius zaharia,0,0
P_giles turner,0,0
P_natalia drozdiak,0,0
P_gordon sondland,0,0
P_shuntaro furukawa,0,0
P_vibhuti sharma,0,0
P_nicholas noviello,0,0
P_bradon rogers,0,0
P_carlos ruiz sacrist,0,0
P_flavio godinho,0,0
P_teresa ferreira nascimento,0,0
P_roberto galery,0,0
P_pedro aihara,0,0
P_santa barbara,0,0
P_phillip frankland lee,0,0
P_deb riechmann,0,0
P_young thug,0,0
P_bhad bhabie,0,0
P_travis scott,0,0
P_big boy,0,0
P_kris kobach,0,0
P_efren olivares,0,0
P_brian kolfage,0,0
P_dustin stockton,0,0
P_reece jones,0,0
P_jia wertz,0,0
P_ian balina,0,0
P_neil stewart,0,0
P_tommy jones,0,0
P_daniel gilbert,0,0
P_ruby kaur,0,0
P_arthur caplan,0,0
P_christina fialho,0,0
P_deisy buitrago,0,0
P_rosalba obrien,0,0
P_juan guaido,0,0
P_erwin seba,0,0
P_idriss jazairy,0,0
P_federica mogherini,0,0
P_robin emott,0,0
P_frances kerry,0,0
P_elena fabrichnaya,0,0
P_marianna parraga,0,0
P_stephanie nebehay,0,0
P_mayela armas,0,0
P_lee edmunds,0,0
P_linda chang,0,0
P_honda powersports,0,0
P_daniel boczarski getty,0,0
P_jowell randy,0,0
P_pa mala yo,0,0
P_daddy yankee,0,0
P_luis fonsi,0,0
P_natti natasha,0,0
P_nicky jam,0,0
P_j balvin mi gente,0,0
P_viva latino,0,0
P_miller canfield,0,0
P_patricia hurtado,0,0
P_elizabeth wollman,0,0
P_peter elstrom,0,0
P_christopher ott,0,0
P_david glovin,0,0
P_joe campbell,0,0
P_meng wanzhou,0,0
P_peter blumberg,0,0
P_alan sykes,0,0
P_erik larson,0,0
P_harry sandick,0,0
P_steve stroth,0,0
P_ren zhengfei,0,0
P_peter henning,0,0
P_frank bauman,0,0
P_kenneth eide,0,0
P_jackie robinson,0,0
P_branch rickey,0,0
P_caelynn miller-keyes,0,0
P_larry nassar,0,0
P_colton underwood,0,0
P_madeleine sami,0,0
P_henry box brown,0,0
P_catherine reitman,0,0
P_natasha lyonne,0,0
P_larry charles seinfeld,0,0
P_ken jeong,0,0
P_ray ramano,0,0
P_amy poehler,0,0
P_jackie van beek,0,0
P_jon m chu,0,0
P_leslye headland,0,0
P_hasan minhaj,0,0
P_matthew henson,0,0
P_mary wiseman,0,0
P_amanda grayson,0,0
P_andrew colville,0,0
P_mia kirshner,0,0
P_olatunde osunsanmi,0,0
P_lady michelle obama,0,0
P_michael wolff,0,0
P_melania trump,0,0
P_mike dubke,0,0
P_easter bunny,0,0
P_elad ratson,0,0
P_david siman-tov,0,0
P_bina melamed,0,0
P_itai brun,0,0
P_nadav argaman,0,0
P_avigdor lieberman,0,0
P_yuval adam,0,0
P_amy spiro,0,0
P_noam rotem,0,0
P_laurent gbagbo,0,0
P_alassane ouattara,0,0
P_jean-pierre bemba,0,0
P_uhuru kenyatta,0,0
P_michael r bloomberg,0,0
P_susan glicksberg,0,0
P_mary hanke,0,0
P_jeff jared,0,0
P_jeff bezos,0,0
P_paula harper-christensen,0,0
P_jay inslee,0,0
P_alan tartt,0,0
P_bhavi shah,0,0
P_wilbert rundles,0,0
P_eric winston,0,0
P_nickell robey-coleman,0,0
P_lee yong-su,0,0
P_yoon meehyang,0,0
P_kim bok-dong,0,0
P_mohamed salah,0,0
P_didier drogba,0,0
P_harry kane,0,0
P_juan mata,0,0
P_javier hernandez,0,0
P_erik lamela,0,0
P_zlatan ibrahimovic,0,0
P_wayne rooney,0,0
P_diego costa,0,0
P_ryan gigg,0,0
P_virgil van dijk,0,0
P_cameron borthwick-jackson,0,0
P_henrikh mkhitaryan,0,0
P_cesc fabregas,0,0
P_christian schmollinger,0,0
P_karthika suresh namboothiri,0,0
P_richard pullin,0,0
P_michael mccarthy,0,0
P_nallur sethuraman,0,0
P_yoel roth,0,0
P_theresa may,0,0
P_rod j rosenstein,0,0
P_greta thunberg,0,0
P_charles michel,0,0
P_william jones,0,0
P_nebojsa zelenovic,0,0
P_aleksandar vucic,0,0
P_narendra modi,0,0
P_slobodan milosevic,0,0
P_paulo figueiredo filho,0,0
P_suzie howell,0,0
P_borko stefanovic,0,0
P_andrea kannapell,0,0
P_julio cesar grilo,0,0
P_george kittle,0,0
P_mitsushi kobayashi,0,0
P_koichi maruyama,0,0
P_shuichi mizobata,0,0
P_lionel beccat,0,0
P_haydon manning,0,0
P_christopher cushing,0,0
P_colin packham,0,0
P_john brumby,0,0
P_vijay rakesh mizuho,0,0
P_craig hettenbach,0,0
P_charlie anderson,0,0
P_kumar piper jaffray,0,0
P_vijay rakesh,0,0
P_chris rolland,0,0
P_suji desilva roth,0,0
P_thad trent,0,0
P_karl ackerman cowen,0,0
P_suji desilva,0,0
P_william stein,0,0
P_mike balow,0,0
P_karl ackerman,0,0
P_asia pac,0,0
P_hassane el-khoury,0,0
P_rajvindra gill,0,0
P_craig hettenbach morgan stanley,0,0
P_hygge fest,0,0
P_mary jeanne kneen,0,0
P_naweeda bayat,0,0
P_fawzia koofi,0,0
P_heather barr,0,0
P_attia mehraban,0,0
P_nazia rezaee,0,0
P_laila haidari,0,0
P_hosai andar,0,0
P_mina rezaee,0,0
P_ali fedotowsky,0,0
P_gia allemand,0,0
P_craig robinson,0,0
P_aly raisman,0,0
P_trent boult,0,0
P_chaminda vaas,0,0
P_rohit sharma,0,0
P_dinesh karthik,0,0
P_hardik pandya,0,0
P_kane williamson,0,0
P_mitchell starc,0,0
P_shubman gill,0,0
P_mustafizur rahman,0,0
P_shikhar dhawan,0,0
P_kedar jadhav,0,0
P_mohammad amir,0,0
P_ambati rayudu,0,0
P_mauren barriga,0,0
P_el helicoide,0,0
P_leonardo munoz,0,0
P_julio navas,0,0
P_gonzalo dominguez,0,0
P_warren buffett,0,0
P_lee yong-soo,0,0
P_hyonhee shin,0,0
P_darren schuettler,0,0
P_sankalp phartiyal,0,0
P_rajneesh kumar,0,0
P_brian olsavsky,0,0
P_aditya kalra,0,0
P_euan rocha,0,0
P_edwin whiting,0,0
P_nassim nicholas taleb,0,0
P_michael mauboussin,0,0
P_yasuyoshi mushitani,0,0
P_subaru impreza,0,0
P_ikuo maeda,0,0
P_charlie munger,0,0
P_tig notaro,0,0
P_john campbell,0,0
P_steven cummings,0,0
P_christopher johnson,0,0
P_christopher newman,0,0
P_us-new zealand,0,0
P_robert massey,0,0
P_michael vaughan michaelvaughan,0,0
P_virat kohli,0,0
P_michael vaughan,0,0
P_neal shapiro,0,0
P_steve carlin,0,0
P_pavel alpeyev,0,0
P_tom giles,0,0
P_mark gurman,0,0
P_kenichi yoshida,0,0
P_joyce koh,0,0
P_yoolim lee,0,0
P_edwin chan,0,0
P_kelli ohara,0,0
P_anna kendrick,0,0
P_jeremy jordan,0,0
P_mykal kilgore,0,0
P_shoshana bean,0,0
P_colin donnell,0,0
P_solea pfeiffer,0,0
P_steven pasquale,0,0
P_marsha norman,0,0
P_bartlett sher,0,0
P_jason robert brown,0,0
P_alex hofford,0,0
P_james pomfret,0,0
P_yueng ka-yan,0,0
P_michael perry,0,0
P_vincent chow,0,0
P_adam wainwright,0,0
