id,feat_0,feat_1
S_kwbe.com,0,0
S_vancourier.com,0,0
S_westmanjournal.com,0,0
S_philly.com,0,0
S_jdsupra.com,0,0
S_truthdig.com,0,0
S_barnstablepatriot.com,0,0
S_thewrap.com,0,0
S_aarp.org,0,0
S_registercitizen.com,0,0
S_onenewsnow.com,0,0
S_ssuchronicle.com,0,0
S_boxden.com,0,0
S_carricktoday.co.uk,0,0
S_hltv.org,0,0
S_digit.in,0,0
S_thechemicalengineer.com,0,0
S_brandonsun.com,0,0
S_limerickleader.ie,0,0
S_allmediany.com,0,0
S_dailypress.net,0,0
S_thestarphoenix.com,0,0
S_tdn-net.com,0,0
S_punchng.com,0,0
S_thompsoncitizen.net,0,0
S_cjonline.com,0,0
S_wuwm.com,0,0
S_thetower.org,0,0
S_nyteknik.se,0,0
S_1033uscountry.com,0,0
S_blogspot.com,0,0
S_archinect.com,0,0
S_napavalleyregister.com,0,0
S_infotel.ca,0,0
S_hickoryrecord.com,0,0
S_eurekalert.org,0,0
S_broadcastingcable.com,0,0
S_hiphopwired.com,0,0
S_abc4.com,0,0
S_mapleridgenews.com,0,0
S_thisislocallondon.co.uk,0,0
S_kfvs12.com,0,0
S_midwestradio.ie,0,0
S_examiner.net,0,0
S_premiumtimesng.com,0,0
S_dailynebraskan.com,0,0
S_gamerant.com,0,0
S_rte.ie,0,0
S_dnaindia.com,0,0
S_saharareporters.com,0,0
S_sandiegouniontribune.com,0,0
S_nigerianeye.com,0,0
S_wisconsin106.com,0,0
S_1310news.com,0,0
S_kgw.com,0,0
S_lowellsun.com,0,0
S_cnn.com,0,0
S_softrock929.com,0,0
S_gcmaz.com,0,0
S_slashgear.com,0,0
S_farmersjournal.ie,0,0
S_nhl.com,0,0
S_theolympian.com,0,0
S_nottinghampost.com,0,0
S_mysanantonio.com,0,0
S_plenglish.com,0,0
S_malaysiasun.com,0,0
S_lfpress.com,0,0
S_people.com,0,0
S_wmra.org,0,0
S_cfo.com,0,0
S_thecragandcanyon.ca,0,0
S_lajuntatribunedemocrat.com,0,0
S_wgna.com,0,0
S_wtkr.com,0,0
S_dailyexcelsior.com,0,0
S_nashfm931.com,0,0
S_coolsocial.net,0,0
S_pantagraph.com,0,0
S_myjournalcourier.com,0,0
S_tubefilter.com,0,0
S_gjsentinel.com,0,0
S_tribune.net.ph,0,0
S_boatingindustry.com,0,0
S_wbch.com,0,0
S_krrq.com,0,0
S_greenwichtime.com,0,0
S_banburyguardian.co.uk,0,0
S_accuradio.com,0,0
S_basildonstandard.co.uk,0,0
S_memeburn.com,0,0
S_myhighplains.com,0,0
S_cairnspost.com.au,0,0
S_wisc.edu,0,0
S_1023thebullfm.com,0,0
S_thechronicle.com.au,0,0
S_agriculture.com,0,0
S_crainsdetroit.com,0,0
S_straight.com,0,0
S_seattlepi.com,0,0
S_thehindu.com,0,0
S_wdtv.com,0,0
S_whec.com,0,0
S_newsadvance.com,0,0
S_wral.com,0,0
S_bilkulonline.com,0,0
S_irishtimes.com,0,0
S_thecentralvoice.ca,0,0
S_wkrb13.com,0,0
S_mynorthwest.com,0,0
S_wkdzradio.com,0,0
S_hngnews.com,0,0
S_freerepublic.com,0,0
S_news-mail.com.au,0,0
S_reporter.net,0,0
S_whig.com,0,0
S_echolive.ie,0,0
S_abc17news.com,0,0
S_newschannel5.com,0,0
S_lonelyplanet.com,0,0
S_jbhe.com,0,0
S_accesswdun.com,0,0
S_b93radio.com,0,0
S_fermanaghherald.com,0,0
S_dailynht.com,0,0
S_sookenewsmirror.com,0,0
S_edmontonjournal.com,0,0
