id,feat_0,feat_1
O_international brent,0,0
O_organization of the petroleum exporting countries,0,0
O_world customs organisation,0,0
O_swartz creek community schools superintendent ben mainka,0,0
O_novo nordisk,0,0
O_dewan housing finance corp ltd,0,0
O_india ministry of corporate affairs,0,0
O_exxon,0,0
O_emirates,0,0
O_punjab national bank,0,0
O_consortium of banks,0,0
O_kingfisher airlines,0,0
O_westminster magistrates court,0,0
O_a department of homeland security,0,0
O_amnesty international,0,0
O_fox business network,0,0
O_cyberagent inc,0,0
O_university of iowa,0,0
O_university of las palmas de gran canaria,0,0
O_stora enso,0,0
O_elliott management corp,0,0
O_xl group ltd,0,0
O_covea group,0,0
O_department of justice,0,0
O_muntinlupa regional trial court barnch,0,0
O_samsung,0,0
O_consumer business group,0,0
O_atherton research,0,0
O_qualcomm,0,0
O_world congress,0,0
O_merrill lynch,0,0
O_chen luo bank,0,0
O_panini,0,0
O_taco bell,0,0
O_yum china holdings inc,0,0
O_anne ling deutsche bank,0,0
O_pizza hut,0,0
O_european league,0,0
O_peter benedict robert w baird co,0,0
O_investment community day on,0,0
O_mike baker deutsche bank analyst,0,0
O_tractor supply company,0,0
O_neighbor club,0,0
O_scott mushkin wolfe research analyst,0,0
O_commission of inquiry,0,0
O_bain co,0,0
O_african national congress,0,0
O_mckinsey co,0,0
O_transparency international,0,0
O_international crisis group,0,0
O_tehran international mehrabad,0,0
O_nasdaq technology,0,0
O_cinnober financial technology aktiebolag cinnober,0,0
O_nasdaq inc,0,0
O_corporate communications,0,0
O_securities exchange,0,0
O_nasdaq technology ab nasdaq technology,0,0
O_nasdaq technology or nasdaq inc,0,0
O_sony pictures,0,0
O_sony,0,0
O_starbucks corp,0,0
O_credit suisse group,0,0
O_britain national crime agency,0,0
O_pakistan federal investigation agency,0,0
O_british embassy,0,0
O_zozo inc,0,0
O_line corp,0,0
O_nomura holdings,0,0
O_harbor centre port terminal,0,0
O_aksyon health workers,0,0
O_national youth commission,0,0
O_comelec commission on elections,0,0
O_chinese foreign ministry,0,0
O_calcutta south club,0,0
O_davis cup world group,0,0
O_district court,0,0
O_mizuho research institute,0,0
O_dai-ichi life research institute,0,0
O_norinchukin research institute,0,0
O_aphria inc,0,0
O_danish medicines agency,0,0
O_health canada,0,0
O_strategic partnership the partnership,0,0
O_canadian food inspection agency,0,0
O_indian air force,0,0
O_fuqua school of business,0,0
O_balmater consulting company,0,0
O_university of california,0,0
O_telkom group,0,0
O_nanyang technopreneurship center,0,0
O_master of business administration,0,0
O_thammasat university,0,0
